customer_id,recency,frequency,monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score
15975,84,24,371.01,52.17,28.77,27.0,31.27
15976,165,358,1732.54,42.36,92.3,68.63,71.31
15977,17,64,1054.73,82.05,56.05,55.4,59.58
15978,77,129,3279.42,53.85,73.91,82.09,75.56
15979,602,22,329.22,6.01,26.64,23.74,21.89
15980,88,114,6593.68,51.23,71.03,92.07,80.05
15981,24,288,9362.77,76.03,89.17,94.92,90.48
15982,605,45,324.51,5.84,46.1,23.39,27.12
15983,22,250,3958.82,78.0,86.93,85.42,84.73
15984,2,652,8759.32,97.17,97.05,94.4,95.56
15985,123,104,2715.28,46.67,68.94,78.35,70.96
15986,30,25,354.42,72.08,29.8,25.79,33.85
15987,12,158,1682.13,85.84,78.49,67.75,73.47
15988,19,119,767.59,80.0,71.93,45.68,58.18
15989,375,83,372.51,25.68,63.25,27.12,37.02
15990,44,177,2010.05,65.48,80.86,72.1,73.56
15991,534,6,150.55,9.91,6.46,8.58,8.19
15992,3,54,896.6,95.6,51.38,50.38,57.44
15993,8,522,2788.87,90.45,95.74,78.91,85.35
15994,54,103,1202.18,61.48,68.68,59.36,62.29
15995,414,108,696.19,19.17,69.87,43.34,47.14
15996,88,171,1686.9,51.23,80.1,67.82,68.77
15998,36,1407,8308.34,68.89,99.5,94.0,91.78
15999,735,1,20.4,0.35,0.86,0.29,0.46
16000,2,9,12393.7,97.17,10.38,96.65,72.57
16001,381,29,583.39,24.44,33.69,38.7,35.16
16002,625,42,169.21,4.86,43.97,10.59,19.08
16003,29,203,5613.83,72.9,83.41,90.28,85.75
16004,474,90,2146.39,13.1,65.35,73.68,62.26
16005,12,475,2435.8,85.84,94.99,76.37,83.0
16006,211,75,347.17,37.99,60.4,25.12,36.93
16007,47,645,3075.14,64.23,96.98,80.83,82.86
16008,23,253,5384.13,76.96,87.09,89.78,87.1
16009,22,79,992.71,78.0,61.81,53.61,59.56
16010,245,276,1724.06,35.05,88.6,68.51,69.11
16011,8,415,5878.76,90.45,93.98,90.87,91.68
16012,35,233,2989.79,69.46,85.97,80.23,80.22
16013,3,212,57446.44,95.6,84.01,99.56,94.61
16014,37,271,1130.27,68.33,88.33,57.54,67.78
16015,3,175,705.1,95.6,80.59,43.63,61.77
16016,3,283,2533.94,95.6,88.94,77.05,83.16
16017,47,121,1553.83,64.23,72.23,65.87,67.41
16018,39,56,698.13,67.44,52.27,43.42,49.5
16019,46,403,17465.85,64.59,93.72,98.03,91.81
16020,16,46,851.01,83.19,46.68,49.11,53.54
16021,395,120,532.25,21.91,72.09,36.19,44.1
16022,260,68,628.28,33.86,57.72,40.6,44.39
16023,46,101,719.81,64.59,68.21,44.28,54.02
16024,12,81,478.92,85.84,62.63,33.8,49.68
16025,29,28,439.66,72.9,32.66,31.92,38.28
16026,43,30,236.09,65.96,34.62,16.49,28.99
16027,91,35,2048.36,50.79,38.89,72.59,59.88
16028,595,5,82.2,6.46,5.13,2.61,3.9
16029,38,368,114066.39,67.87,92.72,99.78,93.02
16030,309,28,331.24,30.05,32.66,23.99,27.33
16031,92,96,548.94,50.58,67.09,37.17,47.56
16032,456,204,1970.45,14.46,83.49,71.7,66.42
16033,5,1349,10836.13,92.78,99.45,95.93,96.45
16034,196,55,928.72,39.28,51.85,51.64,49.84
16035,560,21,217.73,8.47,25.62,14.83,16.9
16036,87,140,2556.84,51.47,75.82,77.22,72.97
16037,269,71,1509.34,32.74,58.95,65.17,58.57
16038,7,26,471.78,91.75,30.75,33.51,41.47
16039,423,32,456.4,17.81,36.31,32.78,31.53
16040,65,125,2416.9,57.51,73.09,76.11,72.47
16041,30,6,3166.4,72.08,6.46,81.49,59.07
16042,22,129,2265.12,78.0,73.91,74.86,75.07
16043,37,73,1856.59,68.33,59.71,70.39,67.09
16044,435,19,340.84,16.02,23.43,24.68,23.03
16045,119,148,3434.93,47.04,77.02,83.08,75.98
16046,562,22,235.78,8.3,26.64,16.42,18.07
16048,373,36,1075.23,26.17,39.65,56.02,46.96
16049,40,462,1899.68,66.89,94.77,70.88,76.97
16050,173,21,300.7,41.49,25.62,20.78,25.24
16051,681,12,188.44,2.15,14.64,12.3,11.43
16052,54,34,362.06,61.48,37.94,26.44,34.91
16053,32,193,3634.84,70.68,82.37,84.01,81.55
16054,145,122,2111.88,44.37,72.47,73.34,68.75
16055,220,8,134.8,36.85,9.04,6.94,12.01
16056,45,66,664.85,65.05,56.84,42.14,49.69
16057,16,218,3854.85,83.19,84.53,85.01,84.6
16058,406,2,62.7,20.44,2.16,1.61,4.59
16059,65,385,3217.77,57.51,93.18,81.85,81.37
16060,400,24,541.95,21.21,28.77,36.72,32.17
16061,431,3,89.65,16.65,3.06,2.9,5.01
16062,9,185,2863.45,89.18,81.62,79.41,81.49
16063,260,23,335.32,33.86,27.7,24.28,26.68
16064,725,17,111.0,1.12,20.78,4.54,8.57
16065,365,341,2382.62,27.19,91.57,75.75,72.9
16066,16,100,1521.87,83.19,67.96,65.4,68.78
16067,562,66,3395.29,8.3,56.84,82.76,64.33
16068,593,34,122.93,6.52,37.94,5.79,14.9
16069,417,25,457.7,18.74,29.8,32.81,29.86
16070,22,33,852.15,78.0,37.08,49.16,50.11
16071,44,73,1076.8,65.48,59.71,56.05,58.49
16072,288,504,4328.89,31.33,95.55,86.79,80.92
16073,297,1,122.4,30.77,0.86,5.69,8.1
16074,390,23,265.25,22.82,27.7,18.51,21.73
16075,502,41,736.93,11.47,43.2,44.86,39.38
16076,3,128,2234.73,95.6,73.67,74.45,77.41
16077,625,8,2300.4,4.86,9.04,75.09,46.06
16078,283,39,362.99,31.65,41.83,26.56,31.6
16079,16,21,1352.0,83.19,25.62,62.51,55.28
16080,81,30,602.56,52.55,34.62,39.35,40.01
16081,56,363,4460.18,61.2,92.47,87.41,84.89
16082,670,16,106.75,2.6,19.57,4.03,8.17
16083,100,71,2351.42,49.37,58.95,75.58,66.99
16084,299,38,436.18,30.67,41.08,31.66,34.15
16085,23,369,2327.21,76.96,92.75,75.44,80.52
16086,59,129,2864.99,59.82,73.91,79.44,74.95
16087,389,10,1739.92,23.01,11.83,68.69,45.92
16088,575,6,1437.43,7.71,6.46,64.13,39.52
16089,386,46,271.44,23.5,46.68,18.93,27.39
16090,624,18,205.91,4.94,22.05,13.79,14.78
16091,154,18,315.06,43.61,22.05,22.45,25.51
16092,114,90,1587.94,47.58,65.35,66.35,63.26
16093,106,1,17.0,48.79,0.86,0.26,7.71
16094,11,196,3695.56,86.73,82.64,84.3,84.2
16095,456,30,447.05,14.46,34.62,32.25,30.25
16096,264,66,1584.97,33.29,56.84,66.3,58.7
16097,240,10,185.05,35.49,11.83,11.94,15.45
16098,87,149,4448.1,51.47,77.21,87.34,79.12
16099,50,69,1573.2,63.46,58.13,66.15,63.5
16100,462,37,582.64,14.1,40.31,38.67,35.44
16101,70,192,3229.16,56.27,82.22,81.87,78.13
16102,42,57,1842.14,66.38,52.73,70.25,64.76
16103,7,200,6191.71,91.75,83.08,91.35,89.1
16104,61,231,2778.61,58.9,85.74,78.83,77.77
16105,248,110,2386.19,34.71,70.32,75.79,68.09
16106,65,6,108.38,57.51,6.46,4.24,12.85
16107,17,31,3204.16,82.05,35.52,81.75,68.85
16108,84,135,2235.92,52.17,74.91,74.47,71.25
16109,218,31,939.48,37.1,35.52,51.91,45.1
16110,45,418,1819.27,65.05,94.02,69.81,75.87
16111,428,72,562.48,17.16,59.38,37.71,40.7
16112,143,16,195.74,44.52,19.57,12.95,19.54
16113,183,30,161.38,40.6,34.62,9.77,21.36
16114,170,8,135.75,41.9,9.04,7.11,12.87
16115,9,412,2575.14,89.18,93.94,77.46,83.83
16116,211,34,612.78,37.99,37.94,39.97,39.1
16117,189,89,654.4,39.9,65.09,41.54,47.89
16118,652,41,4376.25,3.53,43.2,86.94,62.18
16119,8,54,1720.81,90.45,51.38,68.44,66.96
16120,59,89,3056.91,59.82,65.09,80.66,73.17
16121,57,311,1477.09,60.75,90.4,64.73,71.32
16122,73,54,1001.34,54.93,51.38,53.86,53.33
16123,51,16,307.78,62.88,19.57,21.63,27.24
16124,317,82,1772.49,29.39,62.96,69.19,61.48
16125,367,283,4587.65,26.89,88.94,87.87,79.02
16126,29,377,14646.8,72.9,93.0,97.45,92.52
16127,39,75,801.31,67.44,60.4,47.33,54.01
16128,17,182,3801.05,82.05,81.45,84.83,83.46
16129,407,96,1396.05,20.28,67.09,63.31,57.91
16130,422,55,987.48,18.02,51.85,53.52,47.73
16131,51,219,9957.42,62.88,84.6,95.45,87.53
16132,544,17,664.2,9.27,20.78,42.11,31.21
16133,3,544,22992.26,95.6,95.96,98.67,97.45
16134,21,116,2145.34,79.01,71.39,73.65,73.82
16135,262,39,819.45,33.55,41.83,47.86,44.03
16136,59,46,946.8,59.82,46.68,52.31,51.86
16137,680,28,422.7,2.2,32.66,30.86,27.07
16138,378,37,910.35,25.21,40.31,50.84,44.05
16139,18,57,1111.15,80.97,52.73,57.04,59.42
16140,65,64,1557.6,57.51,56.05,65.93,61.9
16141,88,50,955.94,51.23,49.13,52.63,51.44
16142,249,37,535.34,34.64,40.31,36.45,37.26
16143,3,223,4910.83,95.6,84.94,88.79,88.73
16144,246,1,175.2,34.92,0.86,11.08,11.8
16145,8,396,6805.44,90.45,93.53,92.55,92.51
16146,157,41,946.38,43.1,43.2,52.24,48.34
16147,133,136,2398.91,45.58,75.09,75.94,71.15
16148,296,9,386.62,30.87,10.38,28.32,23.68
16149,4,30,422.22,93.99,34.62,30.81,41.35
16150,42,216,4395.59,66.38,84.35,87.1,83.22
16152,268,29,1829.04,32.84,33.69,70.08,54.3
16153,49,226,5133.49,63.98,85.21,89.25,84.33
16155,381,48,796.9,24.44,47.9,47.08,43.91
16156,8,260,6218.18,90.45,87.66,91.39,90.2
16157,15,18,656.69,84.24,22.05,41.59,42.52
16158,522,35,628.32,10.41,38.89,40.62,35.6
16159,281,52,1232.79,31.88,50.28,60.03,53.08
16160,65,20,1025.44,57.51,24.59,54.67,46.67
16161,1,1120,12831.8,98.82,99.21,96.86,97.81
16162,252,2,37.4,34.51,2.16,0.73,6.2
16163,232,68,2849.58,36.38,57.72,79.29,66.81
16164,17,33,822.48,82.05,37.08,47.97,50.03
16165,505,1,79.9,11.33,0.86,2.4,3.31
16166,428,22,435.83,17.16,26.64,31.63,28.06
16167,414,63,1386.12,19.17,55.62,63.16,54.45
16168,10,306,10636.47,87.92,90.12,95.85,93.06
16169,8,85,1822.97,90.45,63.91,69.89,71.3
16170,50,440,6869.0,63.46,94.38,92.65,88.76
16171,59,3,73.2,59.82,3.06,2.0,10.97
16172,95,113,1884.55,50.05,70.87,70.66,67.63
16173,15,84,1418.32,84.24,63.56,63.69,66.73
16174,126,65,2246.75,46.49,56.46,74.57,65.29
16175,94,98,1836.44,50.29,67.53,70.11,66.42
16176,421,72,2052.69,18.19,59.38,72.66,60.77
16177,50,118,2247.31,63.46,71.73,74.61,72.13
16178,138,25,612.6,44.94,29.8,39.95,37.86
16179,60,11,215.83,59.32,13.32,14.63,20.97
16180,100,327,16249.87,49.37,91.05,97.74,88.61
16181,73,11,305.54,54.93,13.32,21.29,24.11
16182,72,51,9971.65,55.35,49.74,95.52,76.68
16183,67,41,1077.81,56.72,43.2,56.08,52.57
16184,64,45,1158.79,58.01,46.1,58.17,54.76
16185,16,40,644.72,83.19,42.53,41.27,47.91
16186,22,505,9026.11,78.0,95.57,94.63,92.4
16187,31,295,6911.44,71.35,89.52,92.69,88.6
16188,44,74,1087.66,65.48,60.03,56.41,58.78
16189,15,11,215.48,84.24,13.32,14.58,24.67
16190,40,119,2723.55,66.89,71.93,78.37,74.84
16191,2,231,15688.02,97.17,85.74,97.57,94.2
16192,735,11,351.3,0.35,13.32,25.56,18.35
16193,236,38,630.43,35.9,41.08,40.7,40.09
16194,375,8,308.6,25.68,9.04,21.74,18.77
16195,723,16,323.25,1.31,19.57,23.24,18.92
16196,488,4,93.3,12.27,4.04,3.11,4.74
16197,469,93,2016.71,13.54,66.3,72.16,61.73
16198,75,32,1030.04,54.19,36.31,54.84,49.55
16199,392,10,942.75,22.65,11.83,52.12,36.42
16200,4,583,5643.45,93.99,96.43,90.4,92.62
16201,3,124,2112.12,95.6,72.87,73.36,76.56
16202,360,124,2501.99,27.57,72.87,76.9,68.37
16203,58,66,1114.54,60.26,56.84,57.11,57.51
16204,23,96,944.24,76.96,67.09,52.17,60.07
16205,30,190,1824.01,72.08,82.08,69.91,73.64
16206,54,237,2589.57,61.48,86.17,77.56,77.56
16207,25,19,394.38,75.21,23.43,28.84,34.28
16208,44,250,3440.45,65.48,86.93,83.17,81.57
16209,88,67,4146.78,51.23,57.27,86.11,72.8
16210,1,254,38469.51,98.82,87.16,99.27,95.81
16211,88,36,1090.59,51.23,39.65,56.49,50.99
16212,19,78,1293.71,80.0,61.39,61.41,64.2
16213,78,6,159.0,53.46,6.46,9.47,15.22
16214,170,98,2038.25,41.9,67.53,72.44,66.48
16215,80,14,242.35,52.83,17.13,16.99,22.4
16216,267,37,914.93,32.96,40.31,50.99,45.3
16217,235,15,304.25,36.02,18.32,21.17,22.6
16218,29,136,4439.97,72.9,75.09,87.29,81.71
16219,500,1,40.8,11.71,0.86,0.89,2.5
16221,36,231,2234.06,68.89,85.74,74.44,76.77
16222,318,143,1345.22,29.28,76.35,62.41,61.34
16223,374,122,1102.35,25.92,72.47,56.84,56.58
16224,57,116,1616.54,60.75,71.39,66.83,67.2
16225,44,296,2867.41,65.48,89.58,79.46,80.2
16226,203,31,672.17,38.59,35.52,42.34,39.87
16227,225,34,1027.22,36.71,37.94,54.73,47.33
16228,385,53,890.81,23.74,50.85,50.19,46.41
16229,87,176,2867.86,51.47,80.71,79.48,75.62
16230,189,35,542.03,39.9,38.89,36.74,37.82
16231,379,97,1078.22,24.95,67.32,56.1,54.57
16232,43,105,2712.97,65.96,69.17,78.33,73.91
16233,71,73,1965.71,55.84,59.71,71.63,65.93
16234,476,15,333.18,12.99,18.32,24.15,20.84
16235,40,114,2043.71,66.89,71.03,72.49,71.24
16236,78,20,432.2,53.46,24.59,31.44,32.83
16237,437,7,136.65,15.68,7.81,7.31,8.71
16238,422,6,63.66,18.02,6.46,1.66,5.46
16239,56,35,1492.2,61.2,38.89,64.9,57.06
16240,24,135,3718.8,76.03,74.91,84.4,80.49
16241,9,949,4326.26,89.18,98.65,86.77,90.46
16242,8,651,7474.4,90.45,97.02,93.18,93.85
16243,33,51,409.1,70.06,49.74,29.82,41.43
16244,211,91,2579.38,37.99,65.62,77.49,68.24
16245,23,90,1413.66,76.96,65.35,63.59,66.08
16246,459,84,827.25,14.24,63.56,48.12,47.36
16247,170,16,114.56,41.9,19.57,5.08,14.66
16248,61,7,152.94,58.9,7.81,8.85,16.07
16249,52,69,1800.07,62.42,58.13,69.6,65.31
16250,261,35,791.38,33.69,38.89,46.86,42.65
16251,512,20,128.31,10.92,24.59,6.31,12.12
16252,382,21,295.09,24.17,25.62,20.37,22.41
16253,66,287,7260.15,57.08,89.12,93.05,86.55
16254,378,74,985.14,25.21,60.03,53.43,51.05
16255,16,504,4906.8,83.19,95.55,88.77,89.83
16256,266,28,1579.37,33.13,32.66,66.23,51.87
16257,176,1,21.95,41.25,0.86,0.36,6.63
16258,45,344,11942.52,65.05,91.71,96.39,90.38
16259,410,80,361.94,19.75,62.26,26.42,35.45
16260,50,18,1035.45,63.46,22.05,55.02,47.06
16261,17,159,1059.45,82.05,78.67,55.57,66.01
16262,378,46,755.15,25.21,46.68,45.4,42.73
16263,423,19,351.01,17.81,23.43,25.53,23.78
16264,438,63,837.53,15.56,55.62,48.6,45.61
16265,9,332,6685.17,89.18,91.23,92.24,91.5
16266,73,108,1757.95,54.93,69.87,68.95,67.11
16267,591,7,186.66,6.74,7.81,12.13,10.11
16268,71,44,617.65,55.84,45.43,40.26,44.04
16269,437,53,717.57,15.68,50.85,44.17,41.77
16270,353,54,1141.24,27.99,51.38,57.79,51.53
16271,15,283,3433.02,84.24,88.94,83.07,84.89
16272,116,25,411.7,47.29,29.8,29.97,32.52
16273,648,15,336.04,3.67,18.32,24.32,19.54
16274,373,63,675.5,26.17,55.62,42.48,43.71
16275,196,111,2151.11,39.28,70.57,73.79,67.71
16276,176,26,2629.39,41.25,30.75,78.01,59.26
16277,733,23,188.69,0.47,27.7,12.35,14.87
16278,100,55,1117.84,49.37,51.85,57.19,54.52
16279,21,347,5705.08,79.01,91.86,90.52,89.17
16280,725,16,238.05,1.12,19.57,16.63,15.13
16281,72,39,3424.02,55.35,41.83,83.01,67.33
16282,339,33,1307.58,28.09,37.08,61.74,49.79
16283,5,561,4402.12,92.78,96.21,87.13,90.52
16284,31,127,1029.77,71.35,73.5,54.82,62.53
16285,646,31,176.9,3.79,35.52,11.27,16.94
16286,477,17,328.95,12.88,20.78,23.7,21.26
16287,169,42,1006.98,42.07,43.97,54.12,49.47
16288,470,7,129.85,13.44,7.81,6.44,7.87
16289,462,21,136.31,14.1,25.62,7.28,13.44
16290,464,122,2069.3,13.8,72.47,72.88,63.9
16292,121,62,1253.76,46.86,55.13,60.49,56.94
16293,21,225,4657.95,79.01,85.15,88.09,85.91
16294,476,8,126.05,12.99,9.04,6.15,7.99
16295,9,79,1328.55,89.18,61.81,62.2,66.14
16296,626,74,1313.67,4.76,60.03,61.96,52.84
16297,268,20,301.9,32.84,24.59,20.93,23.74
16298,22,47,1085.7,78.0,47.28,56.36,57.06
16299,477,12,193.65,12.88,14.64,12.78,13.32
16300,430,231,1392.43,16.82,85.74,63.29,62.61
16301,736,6,107.33,0.25,6.46,4.1,4.18
16302,126,11,233.22,46.49,13.32,16.18,19.93
16303,25,286,7928.27,75.21,89.08,93.68,89.62
16304,694,25,381.66,1.66,29.8,27.79,24.43
16305,138,22,361.22,44.94,26.64,26.38,29.24
16306,213,67,1192.82,37.68,57.27,59.01,55.32
16307,429,75,1194.92,16.98,60.4,59.09,53.14
16308,37,7,5120.0,68.33,7.81,89.18,63.27
16309,106,42,706.57,48.79,43.97,43.69,44.54
16310,414,28,460.08,19.17,32.66,32.89,30.77
16311,17,37,616.26,82.05,40.31,40.21,46.51
16312,432,10,171.15,16.44,11.83,10.73,11.9
16313,3,16,274.15,95.6,19.57,19.1,30.71
16314,389,62,1491.4,23.01,55.13,64.87,55.86
16315,330,23,402.71,28.6,27.7,29.41,28.81
16316,64,297,5744.91,58.01,89.64,90.65,85.47
16317,119,117,2192.51,47.04,71.56,74.11,69.34
16318,35,19,328.15,69.46,23.43,23.6,30.43
16319,217,3,404.4,37.33,3.06,29.56,23.31
16320,172,241,5628.99,41.69,86.53,90.33,81.97
16321,72,23,604.55,55.35,27.7,39.56,38.61
16322,1,35,326.75,98.82,38.89,23.51,39.12
16323,196,4,353.66,39.28,4.04,25.72,21.68
16324,128,108,428.68,46.13,69.87,31.22,44.28
16325,46,138,3597.5,64.59,75.47,83.77,78.57
16326,5,454,4731.99,92.78,94.62,88.28,90.73
16327,14,871,10670.14,85.13,98.31,95.86,94.94
16328,563,16,310.83,8.21,19.57,22.04,19.27
16329,427,98,1703.07,17.36,67.53,68.08,60.32
16330,17,114,634.33,82.05,71.03,40.89,55.5
16331,432,34,2037.7,16.44,37.94,72.42,54.37
16332,28,193,2007.89,73.75,82.37,72.08,75.21
16333,7,45,26626.8,91.75,46.1,98.91,83.05
16334,492,54,277.48,12.08,51.38,19.22,27.16
16335,551,355,2774.0,8.82,92.18,78.79,72.05
16336,420,68,3517.69,18.4,57.72,83.53,66.53
16337,36,10,151.05,68.89,11.83,8.66,18.58
16338,157,11,214.8,43.1,13.32,14.5,18.46
16339,284,17,109.95,31.55,20.78,4.36,13.03
16340,107,306,1526.06,48.55,90.12,65.46,69.83
16341,24,158,3850.79,76.03,78.49,84.98,81.82
16342,75,15,322.41,54.19,18.32,23.17,26.47
16343,16,67,687.07,83.19,57.27,43.06,53.06
16344,158,45,842.42,42.97,46.1,48.79,47.16
16345,44,103,1198.74,65.48,68.68,59.19,62.79
16346,385,15,224.51,23.74,18.32,15.41,17.48
16347,11,328,3509.41,86.73,91.11,83.48,86.1
16348,32,238,1795.88,70.68,86.26,69.55,74.4
16349,290,9,53.5,31.13,10.38,1.21,8.27
16350,21,122,2253.89,79.01,72.47,74.73,74.74
16351,332,187,3330.03,28.45,81.78,82.45,74.16
16352,17,28,494.44,82.05,32.66,34.45,41.09
16353,3,173,9999.46,95.6,80.33,95.56,91.3
16354,63,135,1129.51,58.53,74.91,57.5,62.53
16355,375,47,416.35,25.68,47.28,30.31,34.37
16356,197,57,415.87,39.13,52.73,30.3,37.91
16357,33,47,868.37,70.06,47.28,49.61,52.02
16358,1,154,2919.65,98.82,77.91,79.8,82.13
16359,7,125,2697.75,91.75,73.09,78.32,78.87
16360,4,589,3512.53,93.99,96.51,83.51,88.72
16361,9,100,896.66,89.18,67.96,50.39,61.13
16362,32,88,946.94,70.68,64.87,52.32,58.59
16363,53,5,109.36,61.89,5.13,4.29,13.17
16364,11,52,707.04,86.73,50.28,43.72,52.01
16365,17,124,3307.2,82.05,72.87,82.23,79.58
16366,18,78,1548.13,80.97,61.39,65.79,66.83
16367,37,215,1362.4,68.33,84.25,62.73,69.6
16368,2,82,640.21,97.17,62.96,41.13,55.65
16369,18,167,2662.73,80.97,79.69,78.2,79.03
16370,82,214,1320.56,52.33,84.18,62.08,66.81
16371,448,11,157.2,14.99,13.32,9.24,11.25
16372,33,299,1328.61,70.06,89.79,62.22,71.11
16373,382,28,309.49,24.17,32.66,21.8,25.2
16374,66,339,1757.6,57.08,91.52,68.93,73.48
16375,470,13,104.0,13.44,15.88,3.82,8.64
16376,8,110,987.01,90.45,70.32,53.49,63.74
16377,267,10,1308.48,32.96,11.83,61.8,43.48
16378,247,23,362.95,34.81,27.7,26.54,28.1
16379,4,108,2157.4,93.99,69.87,73.89,75.78
16380,61,28,1780.59,58.9,32.66,69.28,57.47
16381,395,60,258.7,21.91,54.17,18.16,28.81
16382,408,44,353.1,20.12,45.43,25.67,30.37
16383,74,363,2966.14,54.56,92.47,80.09,79.73
16384,89,81,1358.95,50.98,62.63,62.65,60.89
16385,60,114,1030.61,59.32,71.03,54.85,60.05
16386,28,131,1102.59,73.75,74.24,56.85,64.26
16387,322,80,918.55,29.01,62.26,51.21,50.98
16388,653,13,186.05,3.47,15.88,12.08,11.85
16389,53,34,1382.07,61.89,37.94,63.06,55.85
16390,536,21,467.5,9.8,25.62,33.2,27.57
16391,400,290,1100.21,21.21,89.29,56.77,60.54
16392,269,140,761.8,32.74,75.82,45.52,52.09
16393,2,721,5561.66,97.17,97.57,90.07,93.24
16394,56,83,1555.34,61.2,63.25,65.89,64.45
16395,60,609,3537.0,59.32,96.74,83.58,83.62
16396,476,8,137.8,12.99,9.04,7.4,8.7
16397,628,9,127.88,4.61,10.38,6.27,7.17
16398,154,82,1705.8,43.61,62.96,68.13,63.0
16399,19,108,640.02,80.0,69.87,41.1,54.99
16400,94,255,3159.44,50.29,87.25,81.44,78.4
16401,1,355,6847.45,98.82,92.18,92.6,93.42
16402,264,56,511.4,33.29,52.27,35.32,39.76
16403,312,10,177.5,29.67,11.83,11.35,14.23
16404,70,23,443.05,56.27,27.7,32.07,34.48
16405,302,5,167.25,30.53,5.13,10.37,11.93
16406,18,141,552.68,80.97,76.03,37.32,54.71
16407,12,221,2821.65,85.84,84.8,79.17,81.75
16408,591,45,231.93,6.74,46.1,16.11,23.1
16409,36,760,5709.04,68.89,97.86,90.55,89.35
16410,734,5,130.32,0.41,5.13,6.48,5.19
16411,19,178,910.19,80.0,81.02,50.82,63.65
16412,53,110,647.23,61.89,70.32,41.32,52.52
16413,56,62,528.98,61.2,55.13,36.0,45.14
16414,21,62,559.71,79.01,55.13,37.58,48.71
16415,44,134,719.44,65.48,74.7,44.24,55.96
16416,26,181,2972.88,74.47,81.37,80.13,79.63
16417,492,1,35.7,12.08,0.86,0.67,2.43
16418,44,147,1101.94,65.48,76.88,56.78,63.72
16419,112,88,1487.42,47.93,64.87,64.83,62.31
16420,396,2,75.0,21.65,2.16,2.08,5.04
16421,376,38,526.27,25.42,41.08,35.95,35.81
16422,17,696,63387.02,82.05,97.45,99.59,96.36
16423,24,18,346.12,76.03,22.05,25.07,31.87
16424,191,13,443.06,39.67,15.88,32.09,28.69
16425,302,21,302.7,30.53,25.62,21.04,23.74
16426,2,346,1908.25,97.17,91.79,71.02,80.76
16427,263,9,241.06,33.43,10.38,16.83,17.51
16428,413,126,660.28,19.35,73.33,41.85,47.29
16429,106,2,284.55,48.79,2.16,19.7,19.15
16430,57,27,1102.94,60.75,31.64,56.87,50.39
16431,213,65,642.81,37.68,56.46,41.22,44.95
16432,64,8,287.4,58.01,9.04,19.89,22.57
16433,28,34,384.52,73.75,37.94,28.08,37.7
16434,29,178,2741.74,72.9,81.02,78.5,78.37
16435,512,124,1011.57,10.92,72.87,54.24,52.96
16436,668,40,329.34,2.74,42.53,23.78,25.87
16437,381,21,301.25,24.44,25.62,20.83,22.71
16438,5,131,798.35,92.78,74.24,47.18,61.6
16439,722,9,310.7,1.41,10.38,21.99,15.65
16440,7,304,3856.97,91.75,90.0,85.03,87.43
16441,67,82,1028.48,56.72,62.96,54.78,57.36
16442,1,244,899.47,98.82,86.66,50.48,67.86
16443,520,1,162.24,10.57,0.86,9.89,7.47
16444,46,364,3656.58,64.59,92.54,84.18,83.58
16445,33,177,602.73,70.06,80.86,39.37,55.59
16446,0,3,168472.5,100.0,3.06,99.88,72.79
16447,135,67,775.14,45.23,57.27,45.98,49.03
16448,198,50,367.87,39.0,49.13,26.85,34.91
16449,197,40,707.69,39.13,42.53,43.78,42.73
16450,149,43,1505.73,44.02,44.73,65.02,56.19
16451,87,65,1013.15,51.47,56.46,54.27,54.46
16452,630,18,332.17,4.53,22.05,24.06,20.57
16453,530,15,251.71,10.06,18.32,17.67,16.71
16454,64,2,7.45,58.01,2.16,0.1,9.37
16455,63,203,4384.37,58.53,83.41,86.98,81.71
16456,99,385,6862.91,49.55,93.18,92.63,86.32
16457,218,9,208.36,37.1,10.38,14.0,16.45
16458,2,380,5715.34,97.17,93.1,90.58,92.28
16459,729,5,71.79,0.89,5.13,1.95,2.68
16460,28,129,814.72,73.75,73.91,47.71,58.95
16461,177,245,1609.22,41.09,86.71,66.76,68.5
16462,73,3,136.0,54.93,3.06,7.2,13.2
16463,21,82,1422.4,79.01,62.96,63.77,65.83
16464,19,219,1314.68,80.0,84.6,62.0,71.02
16465,420,48,746.24,18.4,47.9,45.18,41.92
16466,33,318,3838.59,70.06,90.73,84.96,84.34
16467,508,24,2869.16,11.18,28.77,79.53,55.06
16468,74,45,787.52,54.56,46.1,46.63,47.67
16469,23,189,828.91,76.96,81.96,48.26,62.0
16470,51,444,2458.6,62.88,94.48,76.45,79.46
16471,274,62,1189.98,32.48,55.13,58.94,53.9
16472,434,39,789.6,16.2,41.83,46.77,40.8
16473,164,28,470.83,42.46,32.66,33.49,34.61
16474,7,311,1871.34,91.75,90.4,70.49,79.25
16475,88,28,544.3,51.23,32.66,36.86,37.84
16476,431,24,350.35,16.65,28.77,25.41,25.04
16477,63,246,4320.02,58.53,86.76,86.74,82.51
16478,25,17,331.0,75.21,20.78,23.96,30.76
16479,10,35,300.83,87.92,38.89,20.8,35.93
16480,75,51,769.29,54.19,49.74,45.76,48.14
16481,682,16,453.38,2.11,19.57,32.62,24.39
16482,15,18,220.62,84.24,22.05,15.11,27.42
16483,192,19,139.35,39.55,23.43,7.57,16.81
16484,173,25,404.3,41.49,29.8,29.55,31.41
16485,77,142,2294.68,53.85,76.2,75.03,72.18
16486,537,7,134.36,9.75,7.81,6.85,7.56
16487,577,35,209.4,7.52,38.89,14.09,20.05
